row_id,Echo Artist,Local Artist,Local title,Echo_song_title,Echo Artist_id,Echo_song_id,local_add,energy,liveness,tempo,speechiness,acousticness,danceability,instrumentalness,loudness,valence,key,mode,labeled_valence,labeled_arousal
325,Alice Cooper,Alice Cooper ,Hey Stoopid ,Hey Stoopid,AR1ABAO1187FB531E1,SOTPWFJ1366C399FC2,salami/0599,0.975109,0.591077,129.885,0.06383,0.001709,0.487166,0.000115,-6.31,0.443164,7,0,0,3
326,Billy Swan,Billy Swan ,I Can Help ,I Can Help (74),ARGEXDU1187FB5796E,SODXLPR139E54A2F89,salami/0601,0.553212,0.225979,129.72,0.0442,0.44629,0.572465,0.021241,-16.279,0.864139,0,1,0,2
327,Santo & Johnny,Santo Johnny ,Sleep Walk ,Sleep Walk (feat. Johnny Farina),ARLYD741187B98F4E2,SOZPHRF13D0F2E6EE6,salami/0603,0.240753,0.116261,179.436,0.059582,0.631589,0.568804,0.932188,-13.832,0.334907,0,1,1,1
328,B.B. King,B.B. King ,The Thrill Is Gone ,The Thrill Is Gone (Live at B.B. King Blues Club),AR4GAFY1187B9B639D,SOKQXIN1366C51A56C,salami/0605,0.756742,0.741465,103.548,0.05777,0.294785,0.407577,0.000191,-6.51,0.654556,11,0,0,1
329,D-Love,Tom D Hall ,I Love ,Dip N Dive / D-love Ft.dirtylow,ARRVM551187B99FD9C,SOAWCVP1311AFE2DC0,salami/0606,0.596592,0.412344,89.875,0.362892,0.12449,0.851882,0,-7.49,0.647751,4,0,1,1
330,Carl Carlton,Carl Carlton ,Everlasting Love ,Everlasting Love,AR0KPFK1187FB4C8A0,SOHRNJN13AA50B59DC,salami/0607,0.580076,0.618636,120.7,0.029482,0.526432,0.600621,0.002166,-13.317,0.6533,9,1,1,2
331,Quarterflash,Quarterflash ,Harden My Heart ,Harden My Heart (Live),ARQE7UT1187FB52213,SOKMNJA144086365F8,salami/0608,0.369084,0.914009,124.155,0.061554,0.210134,0.272831,0,-24.901,0.495944,11,0,0,2
332,Kiss,Kiss ,Rocket Ride ,Rocket Ride,ARMI8BW1187FB57B2E,SOFFBPK12AF729DBA5,salami/0610,0.959283,0.239971,145.433,0.115287,0.006493,0.369169,1.30E-05,-4.193,0.491948,10,1,1,3
333,Sly & The Family Stone,Sly And The Family Stone ,I want to take you higher ,I WANT TO TAKE YOU HIGHER (Live),ARDJZ181187B9B7FBF,SOWZTHS12C106D1944,salami/0614,0.688231,0.843741,117.814,0.062925,0.00283,0.51779,0.796424,-18.992,0.337976,7,1,1,2
334,Nick Gilder,Nick Gilder ,Hot Child in the City ,Hot Child in the City,ARKTEAW1187FB532C5,SOQOCQK137391B28F0,salami/0615,0.490114,0.166347,110.802,0.049852,0.069553,0.881153,5.20E-05,-11.515,0.786093,4,1,1,1
335,Simon & Garfunkel,Mrs. Robinson ,Simon Garfunkel ,Mrs. Robinson,ARIWB161187B9AA1D5,SOAYMXA14F9B255F54,salami/0616,0.239974,0.166744,92.881,0.046498,0.897185,0.666836,0.902484,-25.145,0.868566,6,1,1,2
336,Elvis Presley,Elvis Presley ,His Latest Flame ,His Latest Flame,ARULZ741187B9AD2EF,SOTPYNR1461EA18279,salami/0617,0.836842,0.16569,105.003,0.030249,0.853858,0.585333,0.290371,-6.145,0.902004,7,1,1,2
337,Marvin Gaye,Marvin Gaye Tammy Terrell ,If I Could Build My Whole World Around You ,If I Could Build My Whole World Around You (Live),ARVNNXD1187B9AE50D,SOKAXHX130516DFC8F,salami/0619,0.352218,0.173899,100.28,0.030508,0.662053,0.48089,0.692376,-15.298,0.557562,5,0,1,2
338,Glen Campbell,Glen Campbell ,It&s Only Make Believe ,It's Only Make Believe,AR8H87D1187FB3A841,SOLPLRF136C7CAC870,salami/0623,0.528005,0.804277,110.265,0.047391,0.63716,0.449404,0,-11.912,0.650193,5,1,0,1
339,Stevie Wonder,Stevie Wonder ,Higher Ground ,Higher Ground (Natural Wonder Live Version),ARUM60L1187B9A7E1F,SOJJECC12A6702095F,salami/0625,0.936572,0.701407,128.404,0.063894,0.08106,0.576602,3.40E-05,-7.115,0.718106,10,0,1,2
340,Bonnie Raitt,Bonnie Raitt ,Nick of Time ,Nick Of Time,AR6XEHV1187FB43D1A,SOLPXBI14217D7B2E8,salami/0627,0.377989,0.098729,115.293,0.037315,0.573737,0.791176,0.000204,-14.196,0.705859,0,1,1,1
341,Michael Pan,Michael Jackson ,Beat It ,pop-splits - Michael Jackson - Beat It,ARPXSTW121318C558B,SOGYJYD12AB017E4AC,salami/0629,0.373096,0.281321,72.235,0.938039,0.856016,0.735636,0,-10.411,0.763227,1,0,1,1
342,Stevie Wonder,Stevie Wonder ,If You really love me ,If You Really Love Me,ARUM60L1187B9A7E1F,SOBXSZR13762DEB5A6,salami/0631,0.468389,0.11186,123.678,0.046701,0.344754,0.559963,0,-8.081,0.595973,9,0,1,1
343,Daryl Hall/John Oates,Daryl Hall John Oates ,Maneater ,Maneater (LIVE AID) (85),ARMAQBE12F1299B6BC,SOHMBED139E0A2C8E6,salami/0633,0.680427,0.978785,94.33,0.060454,0.001902,0.535057,0.072633,-18.335,0.303378,11,0,1,2
344,Beastie Boys,Beastie Boys ,Brass Monkey ,Brass Monkey,ARLHO5Z1187FB4C861,SOFKRFK1316771515A,salami/0634,0.422462,0.106646,116.354,0.337598,0.002663,0.960399,1.00E-06,-13.429,0.646536,6,0,0,2
345,Jan & Dean,Jan Dean ,Little Old Lady From Pasadena ,Little Old Lady from Pasadena,ARA36TP1187B99AEB5,SOOCUMQ1377C425ED2,salami/0635,0.824486,0.043635,149.816,0.039169,0.039669,0.51293,5.90E-05,-4.287,0.885844,10,1,1,2
346,Engelbert Humperdinck,Engelbert Humperdinck ,After the Lovin& ,After The Lovin',AR714KG1187FB58FCB,SOMHTGD1376BACE3BB,salami/0636,0.658142,0.980003,84.375,0.135566,0.622662,0.169801,1.90E-05,-11.156,0.391472,11,1,1,1
347,Michael Jackson,Michael Jackson ,Human Nature ,Human Nature,ARXPPEY1187FB51DF4,SOBVHLR13778C1F35F,salami/0637,0.57842,0.266675,93.038,0.029342,0.570739,0.629897,0.002183,-7.983,0.65772,2,1,1,1
348,Johnny Tillotson,Johnny Tillotson ,Out Of My Mind ,Out Of My Mind,ARKMSNH1187FB44DEB,SODMXFD136113EAE94,salami/0638,0.320898,0.635873,100.766,0.026413,0.768855,0.441713,1.00E-06,-7.97,0.642822,7,1,0,1
349,The Music Machine,The Music Machine ,The People In Me ,The People In Me,ARYYST61187B98955C,SOHRJBB12AB018848C,salami/0643,0.818327,0.065732,136.035,0.046989,0.034554,0.575068,6.00E-06,-6.575,0.922044,8,1,1,2
350,Otis Redding,Otis Redding ,(Sittin& On) The Dock Of The Bay ,(Sittin' On) The Dock Of The Bay,ARAPFN61187B990019,SOANZDI144B2C897F2,salami/0645,0.411531,0.047963,207.112,0.043799,0.643384,0.421644,0,-8.589,0.507396,11,0,0,1
351,Anita Baker,Anita Baker ,Caught Up In The Rapture ,Caught Up In The Rapture,AR2NCM21187B991D45,SOHMSVW143BB657D3C,salami/0647,0.590207,0.08736,91.248,0.025284,0.644652,0.586279,0.000181,-5.71,0.351085,2,1,1,1
352,Pet Shop Boys,Pet Shop Boys ,What Have I Done To Deserve This? ,What Have I Done To Deserve This,ARA60941187B9AD4A3,SONUZYF144ACF9CC62,salami/0648,0.87417,0.1611,118.021,0.033943,0.135178,0.713152,0.001973,-5.239,0.920155,5,1,1,2
353,The Supremes,The Supremes ,Stoned Love ,Stoned Love,ARJEHDD1187B9B3516,SOHGQOS144CF533DA4,salami/0649,0.799018,0.17605,119.847,0.033446,0.197967,0.619899,1.50E-05,-6.718,0.876751,2,1,1,2
354,Louis Armstrong,Louis Armstrong ,Hello Dolly ,Hello Dolly!,ARB1DDF1187FB4FCFB,SOFEZNS14F9AA99416,salami/0650,0.283274,0.37028,158.159,0.057194,0.640028,0.572909,0,-13.535,0.745019,0,1,1,1
355,The Weather Girls,The Weather Girls ,It&s Raining Men ,IT'S RAINING MEN (Instrumental),ARYGXFS1187FB5C3C7,SONHNPU136E6581CD2,salami/0651,0.873377,0.546541,136.461,0.035978,0.214904,0.72952,0.237128,-9.479,0.573553,5,0,1,2
356,The Tainted Love,Soft Cell ,Tainted Love ,Tainted Love,ARNRRHM13027D07646,SOQJSTF131677146AD,salami/0654,0.654013,0.306409,144.998,0.024541,0.000245,0.6806,0,-6.407,0.281209,7,0,1,2
357,Eric Carmen,Eric Carmen ,Sunrise ,Sunrise (Digitally Remastered 1997),ARM7CYZ1187B9B8DC5,SOEDROZ133EB876E34,salami/0655,0.761475,0.13316,128.235,0.06304,0.285012,0.287454,0.001326,-10.17,0.227675,3,1,0,2
358,Dr. Hook,Dr. Hook ,Years From Now ,Years From Now,ARPKAUL1187B9A8F82,SOTBLYB1373070FDC5,salami/0656,0.528907,0.169176,145.532,0.037201,0.81428,0.482675,0.000106,-9.771,0.652721,7,1,1,2
359,Corey Hart,Corey Hart ,In Your Soul ,In Your Soul,ARV2M901187B98CBDB,SOQNIMU13167715A6E,salami/0657,0.585647,0.060119,126.965,0.028531,0.38784,0.665421,9.00E-06,-11.349,0.827217,9,1,1,1
360,Quarterflash,Quarterflash ,Harden My Heart ,Harden My Heart (Live),ARQE7UT1187FB52213,SOKMNJA144086365F8,salami/0659,0.369084,0.914009,124.155,0.061554,0.210134,0.272831,0,-24.901,0.495944,11,0,0,2
361,Heart,Heart ,There&s the Girl ,There's The Girl,ARN3SEQ1187FB47AA8,SONBCXV1376DCD6E46,salami/0660,0.814046,0.333825,130.397,0.029986,0.293352,0.586927,0,-12.934,0.687025,11,0,1,2
362,The J. Geils Band,The J. Geils Band ,Looking For A Love ,LOOKING FOR A LOVE (Live),AR7GM0K1187B9B74B4,SOXFJYK12C0DD04F2F,salami/0662,0.794927,0.967692,167.663,0.064464,0.813241,0.232756,0.957456,-15.283,0.390764,0,1,0,2
363,The Pointer Sisters,Pointer Sisters ,He&s so shy ,He's so Shy,AR74PG51187B9AAFA0,SOKRQHZ142D2710706,salami/0663,0.673828,0.257216,115.007,0.037908,0.193553,0.937859,1.90E-05,-9.866,0.971317,0,0,1,2
364,The J. Geils Band,The J. Geils Band ,Looking For A Love ,LOOKING FOR A LOVE (Live),AR7GM0K1187B9B74B4,SOXFJYK12C0DD04F2F,salami/0664,0.794927,0.967692,167.663,0.064464,0.813241,0.232756,0.957456,-15.283,0.390764,0,1,0,2
365,Big Yellow Taxi,Joni Mitchell ,Big Yellow Taxi ,Big Yellow Taxi,ARNVVQK122988FDD48,SOOEFLQ1372FCD7F6C,salami/0668,0.647631,0.10547,171.594,0.036989,0.127782,0.552048,7.00E-06,-8.015,0.881015,2,1,1,2
366,Roger Miller,Roger Miller ,You Can&t Roller Skate In A Buffalo Herd ,You Can't Roller Skate In A Buffalo Herd,AR91GW21187FB4F642,SOFIVEJ1460792F5E0,salami/0669,0.584426,0.096798,177.233,0.162474,0.681973,0.607336,0,-8.572,0.944032,7,1,1,2
367,Queensr¿che,Queensryche ,Silent Lucidity ,Silent Lucidity,ARAW35N1187B994CCA,SOBGSUT12AF72A3B13,salami/0670,0.703325,0.976499,134.256,0.0298,0.076781,0.486664,0.003081,-6.431,0.207442,7,1,0,2
368,The Kendalls,The Kendalls ,Heaven&s Just A Sin Away ,Heaven's Just A Sin Away,AR2UK2Q1187B9A16FA,SOBBODG136A367331C,salami/0671,0.582799,0.066803,153.912,0.031824,0.395084,0.52627,0,-8.747,0.89636,6,1,1,1
369,Jackie Wilson,Jackie Wilson ,Baby Workout ,Baby Workout,ARHRKTK1187B99E1D5,SOUXMKQ14F3D67006E,salami/0672,0.746282,0.664163,143.764,0.067949,0.799377,0.543968,0,-8.057,0.8079,8,1,1,2
370,The Fireballs,The Fireballs ,Sugar Shack ,Sugar Shack,ARK55511187FB4A603,SOHJLQT130516E2C88,salami/0674,0.70237,0.111588,132.386,0.083051,0.532133,0.857737,0,-8.854,0.946228,7,1,1,2
371,Dohn Joe,Joe Cocker ,With A Little Help From My Friends ,With a Little Help from My Friends (Karaoke Version) (Originally Performed By Joe Cocker),ARPFWBE14072B741B3,SOCOOTT1417C24900E,salami/0675,0.435835,0.117798,114.924,0.031999,0.238286,0.592855,0.708069,-8.028,0.140154,2,1,0,1
372,Wilson Pickett,Wilson Pickett ,Don&t Knock My Love - Pt. 1 ,Don't Knock My Love - Pt. I,ARW2AMZ1187FB381AC,SOHSZIU12AF729F9B5,salami/0677,0.67206,0.038279,107.947,0.028945,0.364999,0.718268,1.00E-06,-10.63,0.951324,7,0,1,2
373,Otis Redding,Otis Redding ,Chained And Bound ,Chained And Bound,ARAPFN61187B990019,SOFCEFF13134391000,salami/0678,0.353357,0.065811,160.797,0.045693,0.622515,0.444829,0.000372,-10.974,0.81814,10,1,0,1
374,With Or Without You,U2 ,With Or Without You ,Without You,ARMO2UJ1187B99EFD9,SOPZQTA133EB4B7B88,salami/0681,0.70598,0.117425,127.922,0.025921,0.368978,0.623717,1.00E-06,-2.943,0.443846,2,1,0,1
375,Looking Glass,Looking Glass ,Brandy ,BRANDY,AR82TX41187B9AF3E6,SOFWTWI1315CD46460,salami/0682,0.767942,0.146171,125.315,0.076569,0.540334,0.719318,1.60E-05,-7.528,0.769139,1,0,1,2
376,Chicago,Chicago ,Feelin& Stronger Every Day ,Feelin' Stronger Every Day (Live in Chicago,AR4EUFM1187B99592B,SOBXKMU1315CD404F6,salami/0684,0.84383,0.987638,155.964,0.050866,0.011912,0.481096,0.000103,-8.163,0.493148,0,1,0,2
377,Queensr¿che,Queensryche ,Silent Lucidity ,Silent Lucidity,ARAW35N1187B994CCA,SOBGSUT12AF72A3B13,salami/0685,0.703325,0.976499,134.256,0.0298,0.076781,0.486664,0.003081,-6.431,0.207442,7,1,0,2
378,INXS,INXS ,Need You Tonight ,Need You Tonight,ARU2T6V1187FB5590B,SOLPIJJ13E9061DDA2,salami/0687,0.360036,0.101579,108.809,0.081064,0.083643,0.776596,0.188672,-20.196,0.853761,1,1,1,2
379,Juice Newton,Juice Newton ,Queen Of Hearts ,Queen of Hearts,AREFVTN1187FB40ACA,SOFIKNW14F9AB888A1,salami/0690,0.948942,0.283202,171.787,0.069824,0.200856,0.66039,2.90E-05,-5.754,0.966471,2,1,1,2
380,Say It Like It Is,The Neville Brothers ,Tell It Like It Is ,The Truth Is,ARKFQCX145FB4B92DE,SOAUYIC14655AB7095,salami/0691,0.679649,0.092522,143.174,0.033093,0.003217,0.512195,0.001608,-8.052,0.737188,5,1,1,2
381,Rita Coolidge,Rita Coolidge ,Fever ,Fever,ARKS15B1187B98CF13,SOFFDNJ12A58A771B4,salami/0692,0.247458,0.184639,104.931,0.047822,0.575193,0.796527,5.00E-06,-13.911,0.403466,7,1,1,0
382,Brenda Lee,Brenda Lee ,Too Many Rivers ,Too Many Rivers,ARGKD4W1187B990E04,SOJMKRD142C39C8D64,salami/0696,0.399119,0.519052,102.126,0.036984,0.889696,0.577991,0.000372,-11.047,0.427879,1,1,0,1
383,Jeff Beck,Jeff Beck ,People Get Ready ,People Get Ready (Live),ARHI20L1187FB4C997,SOTOOLS1315CD48AB9,salami/0698,0.521575,0.929849,136.486,0.040546,0.493865,0.494092,0.759173,-9.456,0.485206,7,1,1,1
384,Bachman-Turner Overdrive,Bachman-Turner Overdrive ,Heartaches ,Heartaches,ARMXJIZ1187FB4D8A0,SOZWRJO1366C0D6BD5,salami/0699,0.724407,0.081015,121.362,0.099111,0.087093,0.731788,0.395264,-9.709,0.355953,9,1,1,2
385,Chicago,Chicago ,Does Anybody Really Know What Time It Is ,Does Anybody Really Know What Time It Is? (Remastered) - Live,AR4EUFM1187B99592B,SORNJGK14D57AED36F,salami/0700,0.555665,0.416402,121.399,0.037283,0.064825,0.649269,0.00013,-11.326,0.426306,7,1,1,2
386,Gladys Knight & The Pips,Gladys Knight The Pips ,Baby Don&t Change Your Mind ,Baby Don't Change Your Mind,AR33KSV1187FB4B900,SOCQGKA1377655607B,salami/0705,0.746118,0.087811,112.398,0.058044,0.106716,0.597616,0,-10.699,0.688767,0,1,1,2
387,Rod Bernard,Rod Bernard ,This Should Go On Forever ,This Should Go On Forever,AR7EF9H1187FB4D8A3,SOKPSUP144BFDFC43A,salami/0707,0.318878,0.102119,72.981,0.030065,0.845335,0.599904,0,-10.538,0.814744,1,1,0,1
388,Karaoke,Daryl Hall John Oates ,Sara Smile ,Sara Smile (In the Style of Daryl Hall & John Oates) [Karaoke Version],ARWMEED14383BAFAAD,SOYYLBZ1418DDA2CFD,salami/0708,0.368902,0.15692,147.778,0.037708,0.031829,0.653537,0.393931,-10.877,0.315897,2,0,0,1
389,Anita Baker,Anita Baker ,Caught Up In The Rapture ,Caught Up In The Rapture,AR2NCM21187B991D45,SOHMSVW143BB657D3C,salami/0709,0.590207,0.08736,91.248,0.025284,0.644652,0.586279,0.000181,-5.71,0.351085,2,1,1,1
390,John Denver,John Denver ,Some Days Are Diamonds (Some Days Are Stone) ,SOME DAYS ARE DIAMONDS (Some Days Are Stone),AROQSCE1187B99F0FC,SODQGET137334BE264,salami/0711,0.146384,0.146421,103.206,0.028843,0.784961,0.567616,0.008561,-20.095,0.395999,2,1,0,0
391,Jerry Reed,Jerry Reed ,Ko-Ko Joe ,Ko-Ko Joe,ARE9SYU1187B9B9838,SOPXPYT12AF729C31F,salami/0713,0.867765,0.308722,102.836,0.042702,0.414717,0.722653,3.00E-06,-7.451,0.848841,9,1,1,2
392,Commodores,Commodores ,Lady (You Bring Me Up) ,Lady (You Bring Me Up),AR2665Z1187FB56AB9,SOQHHIH1377A60BEF2,salami/0716,0.637413,0.064413,120.782,0.033564,0.09176,0.853096,0.000175,-8.467,0.825044,0,0,1,2
393,Rocky Mountain Players,John Denver ,Rocky Mountain High ,Rocky Mountain High (Made Famous by John Denver),ARURNEW12454A4C6C7,SOCNJNN1371FEB86E9,salami/0720,0.306866,0.094191,77.468,0.029376,0.148092,0.48285,0,-14.299,0.653284,4,1,0,1
394,Little River Band,Little River Band ,Help Is On The Way ,Help Is On Its Way,AR06XSY1187B9B279E,SOBWYON136677F1E7F,salami/0721,0.642038,0.072198,107.192,0.03242,0.198296,0.655391,8.00E-06,-6.305,0.692116,11,1,1,2
395,Maybe Tomorrow,Badfinger ,Maybe Tomorrow ,Maybe Tomorrow,ARXGAPS122988FA08C,SOLRUMI145086975FB,salami/0723,0.679774,0.205154,74.524,0.039253,0.02262,0.628591,0.045831,-3.66,0.373814,0,1,1,2
396,Ray Price,Ray Price ,For The Good Times ,For The Good Times (Instrumental),ARXB4J91187B9A9C7D,SOGISDK12A6D223AC8,salami/0725,0.990233,0.906298,130.162,0.051783,0.042885,0.449954,0.976922,-2.576,0.911731,5,1,1,3
397,Etta James,Etta James ,Would It Make Any Difference To You ,Would It Make Any Difference to You,AR66H0N1187B9AE91E,SOYLBSH13B1A007EAA,salami/0726,0.137625,0.107836,70.176,0.029838,0.897393,0.541301,7.90E-05,-15.243,0.639587,8,1,0,1
398,Eight Days A Week,The Beatles ,Eight Days A Week ,Eight Days A Week - The Beatles Tribute,ARJLVVW133C8071B3E,SOONFPB1311AFE6FAD,salami/0727,0.572539,0.11068,137.767,0.029041,0.114877,0.623517,0,-4.13,0.600121,11,0,1,1
399,Neil Sedaka,Neil Sedaka ,Breaking Up Is Hard To Do ,Breaking Up Is Hard To Do (Fast),ARUE3AK1187B9AC923,SOIYJPN12AB017E002,salami/0728,0.759434,0.319539,120.899,0.033125,0.733498,0.766988,0,-8.103,0.962122,9,1,1,2
400,Pink Lincolns,Psychedelic Furs ,Pretty In Pink ,Pretty in Pink (Psychedelic Furs cover),AR3BBWY1187B98FC87,SOKFSMW1372EE5E6CB,salami/0729,0.947299,0.110051,164.653,0.062903,0.000949,0.175485,0.929964,-4.226,0.487907,7,1,0,3
401,Elvis Presley,Elvis Presley ,His Latest Flame ,His Latest Flame,ARULZ741187B9AD2EF,SOTPYNR1461EA18279,salami/0730,0.836842,0.16569,105.003,0.030249,0.853858,0.585333,0.290371,-6.145,0.902004,7,1,1,2
402,The Everly Brothers,The Everly Brothers ,Bird Dog ,Bird Dog [The Everly Brothers Show - 1970],ARPAB1I1187B9AD8E4,SOXQZFT12AB0183BC9,salami/0733,0.900211,0.686381,94.645,0.237581,0.476501,0.609782,0,-8.055,0.960117,5,0,1,2
403,Andy Gibb,Andy Gibb ,Shadow Dancing ,Shadow Dancing,AROUSVG1187FB360E8,SOPLTXG1315CD483E5,salami/0737,0.59892,0.072045,101.907,0.031702,0.147911,0.743074,0,-9.62,0.961107,7,0,1,2
404,Cliff Richard,Cliff Richard ,Living Doll ,Living Doll,ARJIAK51187B9B0C57,SOTXTKF14F9B26E9E9,salami/0740,0.490739,0.109078,129.804,0.063405,0.226495,0.68566,0.210871,-10.393,0.89635,4,1,1,1
405,Pat Benatar,Pat Benatar ,Love Is A Battlefield ,Love Is A Battlefield (Live),ARPMB2A1187FB4D306,SOGVIEU12B3A1514EE,salami/0741,0.481752,0.206998,89.103,0.034457,0.03878,0.530093,0.862349,-21.248,0.543041,2,1,1,2
406,Snap!,Snap ,The Power ,Snap! Vs Motivo - The Power Of Bhangra,AR5O6W51187FB46984,SOKLYHN1366F0C3E72,salami/0742,0.870389,0.564379,109.007,0.050506,0.068902,0.754558,0.006784,-7.032,0.700725,11,0,1,2
407,One Way or Another,Blondie ,One Way or Another ,One Way or Another (Teenage Kicks),ARQSBYT13D2927FB28,SODWJLV13E9AB21B00,salami/0743,0.777571,0.915007,162.071,0.0749,0.086277,0.448336,0,-4.341,0.503184,0,1,0,2
408,Karaoke,Louis Prima Keely Smith ,That Old Black Magic ,That Old Black Magic (In the Style of Louis Prima & Keely Smith) [Karaoke Version],ARWMEED14383BAFAAD,SOPANST14123753212,salami/0746,0.373917,0.238155,123.23,0.046224,0.052935,0.60499,0.890044,-12.388,0.789824,0,1,0,1
409,Baby can I hold you tonight,Tracy Chapman ,Baby Can I Hold You ,Baby Can I Hold You (Karaoke Version),AREFKPQ136F6F0C176,SOEDPQX137A5BAFCDA,salami/0747,0.534326,0.237876,74.009,0.028885,0.580201,0.555899,0.106138,-9.702,0.564048,2,1,1,1
410,Ten Years After,Ten Years After ,I&d Love To Change The World ,I'd love to change the world,AR8SRQ31187FB4D477,SOCJWAP14789F0B545,salami/0751,0.724304,0.9796,115.068,0.036183,0.371705,0.292955,1.00E-06,-5.037,0.327867,0,1,0,2
411,Elton John,Elton John ,Levon ,Levon,ARTB3OO1187FB49BDA,SOJXMOG12AF72A75D0,salami/0752,0.595726,0.45578,144.449,0.044696,0.150143,0.310108,0.000405,-10.514,0.430691,5,1,0,2
412,Brownsville Station,Brownsville station ,Smokin& In The Boys Room ,Smokin' in the Boys Room 2012,AR7Q6B51187FB4CE64,SOBJRJO1414474DA3B,salami/0755,0.929438,0.040434,127.897,0.062915,0.000903,0.588191,0.001143,-4.579,0.575444,6,0,0,3
413,Depeche Mode,Depeche Mode ,World In My Eyes ,World In My Eyes (Mayhem Mode),AR6LZB61187B9AF431,SOLIOXT1311AFDD535,salami/0757,0.910624,0.083169,121.993,0.032083,0.100226,0.603639,0.787867,-7.229,0.933621,3,0,1,3
414,Flatt & Scruggs,Flatt Scruggs ,Foggy Mountain Breakdown ,Foggy Mountain Breakdown,ARJSCWB11F4C8489A9,SOEWSYM13134397F85,salami/0759,0.835528,0.282117,79.293,0.039081,0.618112,0.378376,0.850714,-8.927,0.970354,8,1,1,2
415,Walk Right In,Dr. Hook ,Walk Right In ,Walk Right In (Gus Cannon),ARQGMKB1269FB32B98,SOKVZHZ1312FDFF0DE,salami/0761,0.738041,0.081461,120.656,0.029717,0.74974,0.682295,0.086346,-8.819,0.974283,7,1,1,2
416,Grand Funk Railroad,Grand Funk Railroad ,Walk Like A Man ,Walk Like a Man (You Can Call Me Your Man) (2002 Digital Remaster),AR01VU31187B997DA0,SOGLZRU13167714ED5,salami/0762,0.696058,0.303039,126.733,0.046724,0.000292,0.54129,0.023968,-11.809,0.843615,2,1,1,3
417,Clarence Carter,Clarence Carter ,Too Weak To Fight ,Too Weak To Fight,AR2S8PI1187FB4D4D4,SOLEOQK12C0DDBD38B,salami/0765,0.400716,0.272459,115.839,0.038084,0.303873,0.800008,0.141275,-20.709,0.877728,1,1,1,1
418,Paper Lace,Paper Lace ,The Night Chicago Died ,The Night Chicago Died,AR83AVQ1187B9B060F,SOLHQNP1326FCB677D,salami/0767,0.584719,0.154986,109.731,0.03599,0.082925,0.773829,0,-9.679,0.669817,0,1,1,2
419,Cyndi Lauper,Cyndi Lauper ,All Through The Night ,All Through The Night (Live),ARGE7G11187FB37E05,SOULPMH1312FE0124A,salami/0769,0.813246,0.981329,96.294,0.061582,0.430034,0.497441,0,-6.494,0.467635,8,1,1,2
420,The Cowsills,The Cowsills ,Hair ,Hair,AR3OLP61187FB376EA,SODJZNH13134396D56,salami/0770,0.377474,0.091113,112.432,0.037491,0.105336,0.62258,0,-11.716,0.439484,0,0,0,1
421,Fats Domino,Fats Domino ,I Want To Walk You Home ,I Want to Walk You Home (Live),ARD5ZH01187FB3C0E5,SOBXVJJ144BBF97777,salami/0773,0.587408,0.208763,101.441,0.032727,0.129626,0.60174,0,-11.801,0.771087,6,1,1,2
422,Marc Cohn,Marc Cohn ,Walking In Memphis ,Walking in Memphis (In the Style of Marc Cohn),ARWRVSR1187FB575FB,SOBJRLF12AF72A3CA0,salami/0775,0.455434,0.141628,127.978,0.041141,0.482311,0.618108,0.690108,-11.578,0.21275,0,1,0,1
423,Chicago,Chicago ,Along Comes A Woman ,Along Comes A Woman,AR4EUFM1187B99592B,SOBUOPB135C20FF56D,salami/0776,0.637411,0.067251,111.898,0.032922,0.110135,0.739386,7.00E-06,-4.598,0.881324,2,1,1,2
424,Fontella Bass,Fontella Bass ,Rescue Me ,Rescue Me,ARZH0R61187FB422AE,SOHBRBX144B6D4BA10,salami/0777,0.428038,0.111569,122.779,0.039182,0.599021,0.74614,0.014562,-9.993,0.962198,7,1,1,2
425,Charlie Rich,Charlie Rich ,A Very Special Love Song ,A Very Special Love Song,AR0B1CH1187FB3A824,SOCTERU12A58A7B359,salami/0779,0.29656,0.082127,77.615,0.026884,0.941097,0.403863,0.0039,-12.758,0.312447,0,1,0,1
426,The Rolling Stones,Rolling Stones ,Time Is On My Side ,Time Is On My Side,ARFCUN31187B9AD578,SOFFVUF144ACFBDAD0,salami/0780,0.870557,0.070928,216.732,0.177508,0.179251,0.2234,0,-7.011,0.379092,4,1,0,2
427,Stevie B,Stevie B ,Because I Love You ,Because I Love You,ARSOYIA11F4C842DA4,SOASGSZ13134387F79,salami/0782,0.461385,0.101608,125.8,0.03116,0.564655,0.401533,0,-6.039,0.098623,1,1,0,2
428,Nick Gilder,Nick Gilder ,Hot Child in the City ,Hot Child in the City,ARKTEAW1187FB532C5,SOQOCQK137391B28F0,salami/0783,0.490114,0.166347,110.802,0.049852,0.069553,0.881153,5.20E-05,-11.515,0.786093,4,1,1,1
429,Herman Brothers,The Righteous Brothers ,Soul And Inspiration ,Soul and Inspiration (Karaoke Version) [Originally Performed By The Righteous Brothers],ARRDFJS14245ACEF2F,SOIEBXO144F8843FAA,salami/0785,0.303974,0.113958,95.987,0.025098,0.118975,0.613957,0.943006,-8.83,0.373339,11,1,0,1
430,Johnny Cash,Johnny Cash ,The Ways Of A Woman In Love ,The Ways Of A Woman In Love,ARH861H1187B9B799E,SOJRXBC135CB759F81,salami/0787,0.560545,0.218551,91.175,0.031024,0.631159,0.639634,0.575473,-10.159,0.937249,10,1,1,2
